Time[ms]; Pressure [Pa]; Approx altitude [m]; Temperature [degC]; accX [m/s2]; accY [m/s2]; accZ [m/s2]; rotX [rad/s]; rotY [rad/s]; rotZ [rad/s]; magX [uT]; magY [uT]; magZ [uT]; roll [deg]; pitch [deg]; heading [deg]; tempMPU [degC]; delta pressure [Pa]; speed [m/s]; tempPitot [degC]; Satellites []; Date [yyyy-mm-dd]; Time [hh:mm:ss]; Latitude [deg]; Longitude [deg]; Relative X [m]; Relative Y [m]; Altitude [m]; Angle [deg]; Ch0; Ch1; Ch2; Ch3; Ch4; Ch5; Ch6; Ch7; Ch8; Ch9; 
333857; 101085; 19.14; 28.2; 2.504; -1.891; 9.326; 0.291; 0.007; 0.142; 15.742; 4.437; 1.201; 173.5; -13.4; 170.1; 31.5; 325.11; 23.24; 23.9; 12; 2025-05-13; 10:19:20; 51.935387; 4.196832; 0.828669; -40.765144; 22.2; 0.00; 1099.00; 1078.00; 644.00; 1080.00; 1599.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
333957; 101082; 19.47; 28.2; 0.962; 12.263; 22.768; -1.844; 0.028; 0.011; 15.742; 4.437; 1.201; 175.1; -12.9; 169.4; 31.5; 318.79; 23.01; 23.9; 12; 2025-05-13; 10:19:20; 51.935387; 4.196832; 0.828669; -40.765144; 22.2; 0.00; 1099.00; 1099.00; 645.00; 1086.00; 1599.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
334057; 101082; 19.47; 28.2; 5.478; 7.456; 9.355; 0.521; 0.265; 0.056; 15.742; 4.437; 1.201; 177.1; -13.6; 168.7; 31.5; 147.30; 15.64; 23.9; 12; 2025-05-13; 10:19:20; 51.935387; 4.196832; 0.828669; -40.765144; 22.2; 0.00; 1093.00; 1099.00; 643.00; 1081.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
334157; 101078; 19.78; 28.2; -0.254; 4.841; 13.933; -0.555; 0.261; -0.017; 15.742; 4.437; 1.201; 178.2; -12.9; 168.2; 31.5; 380.87; 25.15; 23.9; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 22.2; 0.00; 1100.00; 1100.00; 645.00; 1110.00; 1598.00; 1598.00; 599.00; 599.00; 0.00; 0.00; 
334257; 101066; 20.74; 28.2; -2.117; -3.606; 5.050; 0.803; 0.109; 0.042; 15.742; 4.437; 1.201; 176.8; -11.4; 168.3; 31.5; 247.25; 20.27; 23.9; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 28.7; 0.00; 1098.00; 1099.00; 646.00; 1059.00; 1600.00; 1603.00; 599.00; 599.00; 0.00; 0.00; 
334357; 101063; 20.98; 28.2; -0.263; 13.058; 18.922; -1.043; 0.046; -0.102; 15.742; 4.437; 1.201; 178.5; -10.9; 167.7; 31.5; 348.25; 24.05; 23.9; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 28.7; 0.00; 1099.00; 1099.00; 643.00; 1084.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
334457; 101053; 21.88; 28.2; 2.868; -3.069; 1.076; 1.245; 0.163; -0.040; 10.436; 3.017; -0.515; 176.6; -12.6; 167.9; 31.5; 299.85; 22.32; 23.9; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 28.7; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1598.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
334557; 101048; 22.28; 28.2; -0.029; 2.672; 13.885; -0.194; 0.182; -0.089; 10.436; 3.017; -0.515; 177.4; -12.0; 167.6; 31.4; 263.03; 20.90; 23.1; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 28.7; 0.00; 1100.00; 1099.00; 646.00; 1084.00; 1600.00; 1598.00; 599.00; 599.00; 0.00; 0.00; 
334657; 101039; 23.00; 28.2; -0.445; 0.915; 3.259; 0.438; 0.135; -0.077; 10.436; 3.017; -0.515; 178.3; -11.0; 167.2; 31.4; 306.17; 22.55; 23.1; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 28.7; 0.00; 1092.00; 1100.00; 642.00; 1084.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
334757; 101036; 23.26; 28.2; 2.102; -1.571; 6.180; 0.707; 0.103; -0.072; 10.436; 3.017; -0.515; 177.8; -11.4; 167.1; 31.4; 335.63; 23.61; 23.1; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 28.7; 0.00; 1099.00; 1099.00; 643.00; 1084.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
334857; 101024; 24.26; 28.2; 0.115; -3.979; 11.117; 0.373; -0.053; -0.039; 10.436; 3.017; -0.515; 177.0; -10.9; 167.1; 31.4; 330.37; 23.43; 23.1; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 28.7; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1600.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
334957; 101006; 25.81; 28.2; 2.682; 1.403; 8.704; -0.647; 0.014; -0.033; 10.436; 3.017; -0.515; 177.5; -11.2; 166.8; 31.4; 330.37; 23.43; 23.1; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 28.7; 0.00; 1097.00; 1099.00; 643.00; 1087.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
335057; 100997; 26.57; 28.2; 3.591; -2.705; 10.504; 0.427; -0.046; 0.022; 10.436; 3.017; -0.515; 177.0; -11.6; 166.8; 31.4; 305.11; 22.51; 23.1; 12; 2025-05-13; 10:19:21; 51.935371; 4.197107; 19.691364; -42.453518; 28.7; 0.00; 1100.00; 1100.00; 643.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
335157; 100983; 27.69; 28.1; 1.173; 8.533; 17.381; -0.283; -0.103; 0.056; 10.436; 3.017; -0.515; 178.4; -11.2; 166.4; 31.4; 310.38; 22.71; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 28.7; 0.00; 1095.00; 1099.00; 639.00; 1085.00; 1595.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
335257; 100978; 28.15; 28.1; 1.058; -4.415; 7.507; 0.918; -0.042; 0.109; 10.436; 3.017; -0.515; 177.1; -11.1; 166.5; 31.4; 308.27; 22.63; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 36.9; 0.00; 1097.00; 1099.00; 644.00; 1083.00; 1600.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
335357; 100965; 29.18; 28.1; 4.061; 8.696; 19.981; -0.803; 0.009; 0.054; 10.436; 3.017; -0.515; 178.4; -11.1; 166.2; 31.4; 270.40; 21.19; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 36.9; 0.00; 1099.00; 1099.00; 642.00; 1080.00; 1599.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
335457; 100955; 30.07; 28.1; -0.091; 6.991; 16.701; -0.800; 0.000; 0.052; 12.028; 5.679; -0.343; 179.5; -10.5; 165.4; 31.4; 315.64; 22.90; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 36.9; 0.00; 1099.00; 1099.00; 643.00; 1081.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
335557; 100941; 31.18; 28.1; 3.687; -8.940; 3.863; 1.222; -0.007; 0.164; 12.028; 5.679; -0.343; 177.2; -11.3; 165.3; 31.4; 286.18; 21.80; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 36.9; 0.00; 1100.00; 1100.00; 644.00; 1083.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
335657; 100938; 31.49; 28.1; -0.168; -0.627; 11.903; 0.250; 0.031; 0.121; 12.028; 5.679; -0.343; 177.3; -10.7; 164.8; 31.4; 277.76; 21.48; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 36.9; 0.00; 1099.00; 1099.00; 643.00; 1081.00; 1600.00; 1599.00; 599.00; 598.00; 0.00; 0.00; 
335757; 100927; 32.35; 28.1; 1.164; -0.168; 11.989; 0.031; 0.005; 0.089; 12.028; 5.679; -0.343; 177.5; -10.4; 164.3; 31.4; 368.24; 24.73; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 36.9; 0.00; 1098.00; 1099.00; 636.00; 1080.00; 1605.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
335857; 100922; 32.77; 28.1; 3.338; -3.840; 5.802; 0.592; 0.061; 0.092; 12.028; 5.679; -0.343; 176.2; -11.2; 164.1; 31.4; 292.49; 22.04; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 36.9; 0.00; 1099.00; 1099.00; 644.00; 1080.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
335957; 100912; 33.61; 28.1; 2.193; 3.180; 13.545; 0.089; 0.022; 0.025; 11.320; 10.648; 0.686; 177.2; -11.0; 162.6; 31.4; 335.63; 23.61; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 36.9; 0.00; 1100.00; 1100.00; 644.00; 1086.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
336057; 100906; 34.15; 28.1; 0.273; 2.227; 13.119; -0.705; -0.072; 0.019; 11.320; 10.648; 0.686; 178.0; -10.4; 161.2; 31.4; 329.31; 23.39; 23.1; 12; 2025-05-13; 10:19:22; 51.935360; 4.197366; 37.467323; -43.640957; 36.9; 0.00; 1099.00; 1099.00; 644.00; 1082.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
336157; 100892; 35.32; 28.1; 1.298; 4.602; 14.225; -0.149; 0.005; 0.035; 11.320; 10.648; 0.686; 179.1; -10.1; 159.8; 31.4; 273.55; 21.32; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 36.9; 0.00; 1099.00; 1099.00; 643.00; 1081.00; 1601.00; 1601.00; 599.00; 599.00; 0.00; 0.00; 
336257; 100883; 36.04; 28.1; 0.991; 0.685; 10.207; -0.727; -0.059; 0.029; 11.320; 10.648; 0.686; 179.4; -9.8; 158.6; 31.3; 271.45; 21.23; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 44.6; 0.00; 1099.00; 1088.00; 643.00; 1081.00; 1601.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
336357; 100877; 36.52; 28.1; 2.064; -2.289; 6.841; 0.206; 0.126; 0.077; 11.320; 10.648; 0.686; 178.7; -10.0; 157.6; 31.4; 273.55; 21.32; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 44.6; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
336457; 100865; 37.53; 28.1; 2.093; 1.810; 12.477; 0.298; -0.033; 0.134; 11.320; 10.648; 0.686; 179.4; -9.9; 156.5; 31.4; 273.55; 21.32; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 44.6; 0.00; 1099.00; 1100.00; 641.00; 1085.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
336557; 100860; 38.00; 28.1; 0.594; 6.833; 15.633; -0.927; -0.051; 0.088; 11.320; 10.648; 0.686; -179.4; -9.4; 155.3; 31.4; 254.61; 20.57; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 44.6; 0.00; 1099.00; 1099.00; 643.00; 1084.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
336657; 100845; 39.25; 28.1; 0.594; 0.062; 13.009; 0.065; -0.028; 0.078; 11.320; 10.648; 0.686; -179.3; -9.0; 154.4; 31.4; 279.86; 21.56; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 44.6; 0.00; 1099.00; 1099.00; 645.00; 1084.00; 1599.00; 1600.00; 600.00; 599.00; 0.00; 0.00; 
336757; 100835; 40.06; 28.1; 1.144; 3.462; 12.027; -0.510; -0.032; 0.053; 11.320; 10.648; 0.686; -178.4; -8.7; 153.4; 31.4; 276.71; 21.44; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 44.6; 0.00; 1095.00; 1099.00; 644.00; 1085.00; 1599.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
336857; 100827; 40.76; 28.1; 1.896; 5.732; 14.689; -1.061; 0.075; 0.012; 11.320; 10.648; 0.686; -177.5; -8.6; 152.4; 31.4; 279.86; 21.56; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 44.6; 0.00; 1101.00; 1099.00; 642.00; 1087.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
336957; 100820; 41.31; 28.1; 2.950; 1.772; 13.320; -0.876; -0.014; 0.003; 11.320; 10.648; 0.686; -177.2; -8.7; 151.6; 31.4; 254.61; 20.57; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 44.6; 0.00; 1099.00; 1100.00; 645.00; 1083.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
337057; 100814; 41.84; 28.1; 3.874; 8.581; 17.745; -1.263; 0.016; 0.010; 11.320; 10.648; 0.686; -176.1; -8.7; 150.7; 31.3; 257.77; 20.69; 23.1; 12; 2025-05-13; 10:19:23; 51.935349; 4.197608; 54.030743; -45.162239; 44.6; 0.00; 1099.00; 1099.00; 645.00; 1084.00; 1600.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
337157; 100816; 41.66; 28.1; 0.474; 4.693; 19.995; -1.507; -0.060; -0.036; 11.320; 10.648; 0.686; -175.6; -8.3; 149.9; 31.4; 248.30; 20.31; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 44.6; 0.00; 1099.00; 1099.00; 643.00; 1085.00; 1597.00; 1627.00; 600.00; 600.00; 0.00; 0.00; 
337257; 100802; 42.81; 28.1; 0.426; -0.747; 10.284; 0.482; -0.151; 0.086; 11.320; 10.648; 0.686; -175.9; -7.9; 149.3; 31.4; 276.71; 21.44; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 51.9; 0.00; 1099.00; 1099.00; 646.00; 1087.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
337357; 100799; 43.11; 28.1; 2.619; -9.826; 6.429; 0.256; -0.162; 0.028; 10.967; 9.938; -0.343; -178.3; -8.3; 149.0; 31.4; 268.29; 21.11; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 51.9; 0.00; 1099.00; 1100.00; 644.00; 1080.00; 1601.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
337457; 100786; 44.12; 28.1; 2.792; 0.254; 7.741; 0.012; 0.004; 0.063; 10.967; 9.938; -0.343; -178.2; -8.9; 148.5; 31.4; 259.87; 20.78; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 51.9; 0.00; 1099.00; 1099.00; 646.00; 1082.00; 1600.00; 1599.00; 599.00; 593.00; 0.00; 0.00; 
337557; 100779; 45.39; 28.1; 1.484; -1.221; 11.189; 0.314; -0.067; 0.149; 10.967; 9.938; -0.343; -178.6; -8.8; 148.0; 31.3; 257.77; 20.69; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 51.9; 0.00; 1099.00; 1099.00; 643.00; 1080.00; 1610.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
337657; 100771; 45.43; 28.1; 1.997; 5.191; 10.533; -1.429; 0.006; 0.085; 10.967; 9.938; -0.343; -177.5; -8.8; 147.3; 31.3; 250.40; 20.39; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 51.9; 0.00; 1103.00; 1099.00; 642.00; 1082.00; 1599.00; 1599.00; 599.00; 600.00; 0.00; 0.00; 
337757; 100758; 46.50; 28.1; 3.845; -6.163; 4.763; 1.005; -0.030; 0.159; 10.967; 9.938; -0.343; -179.4; -9.8; 147.2; 31.3; 245.14; 20.18; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 51.9; 0.00; 1099.00; 1099.00; 644.00; 1081.00; 1599.00; 1598.00; 600.00; 599.00; 0.00; 0.00; 
337857; 100753; 46.94; 28.1; 3.050; 8.116; 15.638; -1.066; 0.002; 0.084; 10.967; 7.099; -0.686; -178.3; -9.9; 146.9; 31.4; 268.29; 21.11; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 51.9; 0.00; 1095.00; 1100.00; 644.00; 1082.00; 1599.00; 1601.00; 599.00; 599.00; 0.00; 0.00; 
337957; 100738; 48.18; 28.1; 0.618; 3.280; 12.276; -0.817; 0.043; 0.085; 10.967; 7.099; -0.686; -177.7; -9.5; 146.8; 31.3; 277.76; 21.48; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 51.9; 0.00; 1098.00; 1099.00; 643.00; 1080.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
338057; 100733; 48.63; 28.1; 3.548; 0.211; 8.848; 0.736; 0.116; 0.128; 10.967; 7.099; -0.686; -177.7; -10.1; 146.9; 31.4; 263.03; 20.90; 23.1; 12; 2025-05-13; 10:19:24; 51.935326; 4.197837; 69.770569; -47.704094; 51.9; 0.00; 1099.00; 1099.00; 642.00; 1080.00; 1599.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
338157; 100724; 49.32; 28.1; 1.264; -4.065; 5.778; 0.828; 0.060; 0.089; 10.967; 7.099; -0.686; -179.3; -10.2; 147.2; 31.4; 265.13; 20.99; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 51.9; 0.00; 1099.00; 1099.00; 643.00; 1081.00; 1601.00; 1598.00; 599.00; 600.00; 0.00; 0.00; 
338257; 100717; 49.95; 28.1; 3.591; 0.388; 2.436; 0.349; 0.046; -0.015; 10.967; 7.099; -0.686; -179.0; -12.3; 147.1; 31.3; 212.53; 18.79; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 58.8; 0.00; 1100.00; 1100.00; 645.00; 1080.00; 1599.00; 1597.00; 599.00; 599.00; 0.00; 0.00; 
338357; 100712; 50.36; 28.1; 0.278; 6.967; 15.049; -0.485; 0.100; -0.056; 10.967; 7.099; -0.686; -177.9; -11.7; 146.8; 31.3; 288.28; 21.88; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 58.8; 0.00; 1097.00; 1099.00; 647.00; 1087.00; 1598.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
338457; 100709; 50.61; 28.1; 1.829; -0.201; 8.603; -0.681; -0.193; -0.067; 10.967; 7.099; -0.686; -178.1; -11.8; 146.8; 31.3; 344.04; 23.91; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 58.8; 0.00; 1099.00; 1099.00; 642.00; 1086.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
338557; 100690; 52.22; 28.0; 1.939; 2.433; 10.725; -0.745; 0.061; -0.074; 10.967; 7.099; -0.686; -177.7; -11.7; 146.7; 31.3; 271.45; 21.23; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 58.8; 0.00; 1099.00; 1099.00; 647.00; 1086.00; 1597.00; 1599.00; 600.00; 600.00; 0.00; 0.00; 
338657; 100681; 52.90; 28.0; -0.091; -8.945; 3.585; 0.619; 0.044; -0.009; 10.967; 7.099; -0.686; 179.6; -11.4; 147.3; 31.3; 257.77; 20.69; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 58.8; 0.00; 1100.00; 1099.00; 644.00; 1086.00; 1600.00; 1601.00; 599.00; 599.00; 0.00; 0.00; 
338757; 100672; 53.71; 28.0; -0.134; 4.980; 13.009; -0.305; 0.066; -0.014; 10.967; 7.099; -0.686; -179.3; -10.9; 147.0; 31.3; 280.92; 21.60; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 58.8; 0.00; 1100.00; 1100.00; 643.00; 1086.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
338857; 100668; 54.31; 28.0; -1.250; -0.273; 9.781; 0.192; 0.053; -0.015; 10.967; 7.099; -0.686; -179.4; -10.0; 147.1; 31.3; 256.72; 20.65; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 58.8; 0.00; 1099.00; 1099.00; 644.00; 1085.00; 1599.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
338957; 100658; 54.85; 28.0; 4.037; 8.236; 10.184; -0.752; 0.174; -0.030; 10.967; 7.099; -0.686; -177.8; -10.4; 146.7; 31.3; 245.14; 20.18; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 58.8; 0.00; 1099.00; 1099.00; 643.00; 1082.00; 1600.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
339057; 100650; 55.53; 28.0; 0.752; 1.614; 9.355; -1.059; 0.056; -0.044; 10.967; 7.099; -0.686; -177.5; -10.1; 146.7; 31.2; 234.62; 19.74; 23.1; 12; 2025-05-13; 10:19:25; 51.935291; 4.198061; 85.155830; -51.192047; 58.8; 0.00; 1097.00; 1099.00; 645.00; 1085.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
339157; 100642; 56.24; 28.0; 2.500; -6.144; 6.583; -0.404; 0.102; -0.037; 10.967; 7.099; -0.686; -179.5; -10.5; 147.0; 31.3; 244.09; 20.14; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 58.8; 0.00; 1099.00; 1099.00; 643.00; 1087.00; 1599.00; 1598.00; 600.00; 599.00; 0.00; 0.00; 
339257; 100629; 57.27; 28.0; -0.546; 9.242; 16.581; -1.014; 0.206; -0.087; 9.021; -4.437; -8.066; -177.1; -9.9; 148.4; 31.3; 228.31; 19.47; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 58.8; 0.00; 1099.00; 1100.00; 638.00; 1068.00; 1599.00; 1597.00; 599.00; 599.00; 0.00; 0.00; 
339357; 100626; 57.53; 28.0; 6.599; -9.117; -4.326; 2.174; 0.213; -0.011; 9.021; -4.437; -8.066; -177.9; -11.5; 150.2; 31.3; 257.77; 20.69; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 66.3; 0.00; 1099.00; 1099.00; 643.00; 1080.00; 1600.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
339457; 100613; 58.61; 28.0; 3.625; -4.990; 4.102; -0.391; 0.124; -0.151; 9.021; -4.437; -8.066; -178.9; -12.5; 152.1; 31.2; 225.15; 19.34; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 66.3; 0.00; 1100.00; 1099.00; 643.00; 1081.00; 1599.00; 1632.00; 600.00; 599.00; 0.00; 0.00; 
339557; 100610; 58.91; 28.0; 3.381; 3.146; 7.909; 0.443; 0.129; -0.166; 9.021; -4.437; -8.066; -176.9; -12.9; 153.4; 31.3; 208.32; 18.60; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 66.3; 0.00; 1104.00; 1099.00; 644.00; 1079.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
339657; 100598; 59.88; 28.0; 0.661; 2.313; 11.759; 0.159; -0.007; -0.179; 9.021; -4.437; -8.066; -175.5; -12.4; 154.7; 31.3; 240.94; 20.01; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 66.3; 0.00; 1099.00; 1100.00; 643.00; 1082.00; 1597.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
339757; 100592; 60.42; 28.0; 3.543; 5.947; 9.944; -1.223; 0.089; -0.207; 9.021; -4.437; -8.066; -173.4; -12.6; 155.8; 31.3; 259.87; 20.78; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 66.3; 0.00; 1099.00; 1099.00; 646.00; 1080.00; 1600.00; 1601.00; 599.00; 599.00; 0.00; 0.00; 
339857; 100579; 61.44; 28.0; 4.228; -2.442; 4.820; 0.156; 0.086; -0.133; 9.021; -4.437; -8.066; -173.8; -13.9; 157.3; 31.3; 301.96; 22.40; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 66.3; 0.00; 1100.00; 1099.00; 643.00; 1081.00; 1599.00; 1600.00; 599.00; 599.00; 0.00; 0.00; 
339957; 100576; 61.74; 28.0; 4.731; -0.713; 3.901; -0.156; 0.049; -0.143; 9.021; -4.437; -8.066; -173.5; -15.6; 158.7; 31.3; 348.25; 24.05; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 66.3; 0.00; 1099.00; 1099.00; 643.00; 1079.00; 1599.00; 1600.00; 600.00; 600.00; 0.00; 0.00; 
340057; 100566; 62.57; 28.0; 5.770; -4.903; -0.887; 1.198; 0.107; -0.084; 9.021; -4.437; -8.066; -174.5; -17.7; 160.4; 31.3; 194.64; 17.98; 23.1; 12; 2025-05-13; 10:19:26; 51.935253; 4.198277; 99.957710; -55.533482; 66.3; 0.00; 1099.00; 1099.00; 643.00; 1081.00; 1599.00; 1599.00; 599.00; 599.00; 0.00; 0.00; 
340157; 100558; 63.25; 28.0; 0.872; -2.251; 2.828; 0.033; 0.025; -0.075; 9.021; -4.437; -8.066; -175.8; -17.7; 162.3; 31.3; 172.55; 16.93; 23.1; 12; 2025-05-13; 10:19:27; 51.935223; 4.198478; 113.752953; -58.873047; 66.3; 0.00; 1103.00; 1100.00; 645.00; 1081.00; 1598.00; 1597.00; 599.00; 599.00; 0.00; 0.00; 
